,filename,label
464,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_384.JPEG,golf ball
465,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3849.JPEG,golf ball
466,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_385.JPEG,golf ball
467,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3865.JPEG,golf ball
468,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3879.JPEG,golf ball
469,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3895.JPEG,golf ball
470,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3915.JPEG,golf ball
471,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3919.JPEG,golf ball
472,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3927.JPEG,golf ball
473,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3928.JPEG,golf ball
474,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3934.JPEG,golf ball
475,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3939.JPEG,golf ball
476,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3945.JPEG,golf ball
477,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3963.JPEG,golf ball
478,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3966.JPEG,golf ball
479,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3969.JPEG,golf ball
480,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_397.JPEG,golf ball
481,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_398.JPEG,golf ball
482,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_399.JPEG,golf ball
483,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3995.JPEG,golf ball
484,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_3996.JPEG,golf ball
485,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4028.JPEG,golf ball
486,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_403.JPEG,golf ball
487,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4035.JPEG,golf ball
488,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4037.JPEG,golf ball
489,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4047.JPEG,golf ball
490,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4048.JPEG,golf ball
491,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4058.JPEG,golf ball
492,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4087.JPEG,golf ball
493,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4089.JPEG,golf ball
494,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4095.JPEG,golf ball
495,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4097.JPEG,golf ball
496,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4098.JPEG,golf ball
497,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4099.JPEG,golf ball
498,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4104.JPEG,golf ball
499,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4109.JPEG,golf ball
500,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4113.JPEG,golf ball
501,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4115.JPEG,golf ball
502,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4123.JPEG,golf ball
503,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4133.JPEG,golf ball
504,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4145.JPEG,golf ball
505,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4147.JPEG,golf ball
506,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4158.JPEG,golf ball
507,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_416.JPEG,golf ball
508,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4173.JPEG,golf ball
509,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4176.JPEG,golf ball
510,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4188.JPEG,golf ball
511,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4198.JPEG,golf ball
512,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4204.JPEG,golf ball
513,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4229.JPEG,golf ball
514,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4239.JPEG,golf ball
515,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_424.JPEG,golf ball
516,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4246.JPEG,golf ball
517,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4247.JPEG,golf ball
518,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4249.JPEG,golf ball
519,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4253.JPEG,golf ball
520,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4278.JPEG,golf ball
521,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4333.JPEG,golf ball
522,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4348.JPEG,golf ball
523,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4354.JPEG,golf ball
524,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4366.JPEG,golf ball
525,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4367.JPEG,golf ball
526,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4398.JPEG,golf ball
527,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4416.JPEG,golf ball
528,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4426.JPEG,golf ball
529,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4475.JPEG,golf ball
530,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_448.JPEG,golf ball
531,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4509.JPEG,golf ball
532,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_453.JPEG,golf ball
533,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4533.JPEG,golf ball
534,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4539.JPEG,golf ball
535,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_455.JPEG,golf ball
536,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4554.JPEG,golf ball
537,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4588.JPEG,golf ball
538,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4597.JPEG,golf ball
539,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4615.JPEG,golf ball
540,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4646.JPEG,golf ball
541,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4667.JPEG,golf ball
542,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4673.JPEG,golf ball
543,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4679.JPEG,golf ball
544,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4685.JPEG,golf ball
545,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4699.JPEG,golf ball
546,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4708.JPEG,golf ball
547,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4709.JPEG,golf ball
548,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4715.JPEG,golf ball
549,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4814.JPEG,golf ball
550,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4818.JPEG,golf ball
551,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4834.JPEG,golf ball
552,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4849.JPEG,golf ball
553,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_485.JPEG,golf ball
554,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4855.JPEG,golf ball
555,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_487.JPEG,golf ball
556,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4878.JPEG,golf ball
557,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4879.JPEG,golf ball
558,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4883.JPEG,golf ball
559,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4889.JPEG,golf ball
560,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4894.JPEG,golf ball
561,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4914.JPEG,golf ball
562,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4929.JPEG,golf ball
563,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4939.JPEG,golf ball
564,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_494.JPEG,golf ball
565,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4959.JPEG,golf ball
566,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4966.JPEG,golf ball
567,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_498.JPEG,golf ball
568,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4984.JPEG,golf ball
569,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4985.JPEG,golf ball
570,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_4998.JPEG,golf ball
571,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5007.JPEG,golf ball
572,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5008.JPEG,golf ball
573,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5009.JPEG,golf ball
574,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5023.JPEG,golf ball
575,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5026.JPEG,golf ball
576,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5029.JPEG,golf ball
577,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_504.JPEG,golf ball
578,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5043.JPEG,golf ball
579,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5097.JPEG,golf ball
580,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5107.JPEG,golf ball
581,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5114.JPEG,golf ball
582,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5117.JPEG,golf ball
583,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5125.JPEG,golf ball
584,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5139.JPEG,golf ball
585,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5143.JPEG,golf ball
586,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5159.JPEG,golf ball
587,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5184.JPEG,golf ball
588,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5194.JPEG,golf ball
589,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5213.JPEG,golf ball
590,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5216.JPEG,golf ball
591,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5217.JPEG,golf ball
592,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5218.JPEG,golf ball
593,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5224.JPEG,golf ball
594,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_523.JPEG,golf ball
595,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_524.JPEG,golf ball
596,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5265.JPEG,golf ball
597,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5266.JPEG,golf ball
598,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5269.JPEG,golf ball
599,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5289.JPEG,golf ball
600,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5297.JPEG,golf ball
601,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5305.JPEG,golf ball
602,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5309.JPEG,golf ball
603,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5316.JPEG,golf ball
604,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5325.JPEG,golf ball
605,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5333.JPEG,golf ball
606,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5336.JPEG,golf ball
607,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5337.JPEG,golf ball
608,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5353.JPEG,golf ball
609,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5358.JPEG,golf ball
610,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5373.JPEG,golf ball
611,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5377.JPEG,golf ball
612,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5398.JPEG,golf ball
613,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5423.JPEG,golf ball
614,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5428.JPEG,golf ball
615,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5434.JPEG,golf ball
616,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5457.JPEG,golf ball
617,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5463.JPEG,golf ball
618,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5467.JPEG,golf ball
619,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5469.JPEG,golf ball
620,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5485.JPEG,golf ball
621,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5504.JPEG,golf ball
622,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5505.JPEG,golf ball
623,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5509.JPEG,golf ball
624,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5534.JPEG,golf ball
625,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5546.JPEG,golf ball
626,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5566.JPEG,golf ball
627,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5568.JPEG,golf ball
628,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5573.JPEG,golf ball
629,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5588.JPEG,golf ball
630,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5594.JPEG,golf ball
631,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5597.JPEG,golf ball
632,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5637.JPEG,golf ball
633,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5665.JPEG,golf ball
634,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5667.JPEG,golf ball
635,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5694.JPEG,golf ball
636,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5699.JPEG,golf ball
637,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5703.JPEG,golf ball
638,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5707.JPEG,golf ball
639,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5713.JPEG,golf ball
640,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5723.JPEG,golf ball
641,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_574.JPEG,golf ball
642,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5743.JPEG,golf ball
643,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5745.JPEG,golf ball
644,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5757.JPEG,golf ball
645,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5765.JPEG,golf ball
646,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5766.JPEG,golf ball
647,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5768.JPEG,golf ball
648,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5775.JPEG,golf ball
649,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5786.JPEG,golf ball
650,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5804.JPEG,golf ball
651,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5809.JPEG,golf ball
652,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5814.JPEG,golf ball
653,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5816.JPEG,golf ball
654,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5825.JPEG,golf ball
655,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5838.JPEG,golf ball
656,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_584.JPEG,golf ball
657,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_585.JPEG,golf ball
658,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5856.JPEG,golf ball
659,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5893.JPEG,golf ball
660,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_59.JPEG,golf ball
661,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5908.JPEG,golf ball
662,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5909.JPEG,golf ball
663,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5916.JPEG,golf ball
664,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5934.JPEG,golf ball
665,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5939.JPEG,golf ball
666,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5979.JPEG,golf ball
667,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_5996.JPEG,golf ball
668,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6.JPEG,golf ball
669,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6016.JPEG,golf ball
670,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6019.JPEG,golf ball
671,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6029.JPEG,golf ball
672,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_603.JPEG,golf ball
673,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6033.JPEG,golf ball
674,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6038.JPEG,golf ball
675,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_606.JPEG,golf ball
676,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6067.JPEG,golf ball
677,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_607.JPEG,golf ball
678,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6134.JPEG,golf ball
679,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6158.JPEG,golf ball
680,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6173.JPEG,golf ball
681,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6188.JPEG,golf ball
682,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6195.JPEG,golf ball
683,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6215.JPEG,golf ball
684,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_624.JPEG,golf ball
685,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6265.JPEG,golf ball
686,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6275.JPEG,golf ball
687,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6276.JPEG,golf ball
688,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6315.JPEG,golf ball
689,c:\Users\A-L-F\Documents\UVG\mlops\data-version-control\data\raw\train\n03445777\n03445777_6324.JPEG,golf ball
